日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200612,690,1,666,0,17,1,7,0,0,0,300,0
20200613,691,1,666,0,18,1,7,0,0,0,300,0
20200614,692,1,667,1,18,0,7,0,0,0,300,0
20200615,695,3,667,0,21,3,7,0,0,0,300,0
20200616,695,0,667,0,21,0,7,0,0,0,300,0
20200617,697,2,668,1,22,1,7,0,0,0,300,0
20200618,697,0,668,0,22,0,7,0,0,0,300,0
20200619,698,1,668,0,23,1,7,0,0,0,300,0
20200620,698,0,668,0,23,0,7,0,0,0,300,0
20200621,701,3,668,0,26,3,7,0,0,0,300,0
20200622,701,0,669,1,25,-1,7,0,0,0,300,0
20200623,703,2,669,0,27,2,7,0,0,0,300,0
20200624,703,0,670,1,26,-1,7,0,0,0,300,0
20200625,705,2,672,2,26,0,7,0,0,0,300,0
20200626,706,1,674,2,25,-1,7,0,0,0,300,0
20200627,707,1,675,1,25,0,7,0,0,0,300,0
20200628,708,1,675,0,26,1,7,0,0,0,300,0
20200629,712,4,675,0,30,4,7,0,0,0,300,0
20200630,712,0,675,0,30,0,7,0,0,0,300,0
20200701,713,1,677,2,29,-1,7,0,0,0,300,0
20200702,714,1,678,1,29,0,7,0,0,0,300,0
20200703,715,1,681,3,27,-2,7,0,0,0,300,0
20200704,716,1,681,0,28,1,7,0,0,0,300,0
20200705,716,0,681,0,28,0,7,0,0,0,300,0
20200706,718,2,685,4,26,-2,7,0,0,0,300,0
20200707,718,0,688,3,23,-3,7,0,0,0,300,0
20200708,721,3,689,1,25,2,7,0,0,0,300,0
20200709,722,1,689,0,26,1,7,0,0,0,300,0
20200710,722,0,689,0,26,0,7,0,0,0,300,0
20200711,724,2,689,0,28,2,7,0,0,0,300,0
20200712,725,1,689,0,29,1,7,0,0,0,300,0
20200713,728,3,690,1,31,2,7,0,0,0,300,0
20200714,731,3,690,0,34,3,7,0,0,0,300,0
20200715,732,1,691,1,34,0,7,0,0,0,300,0
20200716,733,1,699,8,27,-7,7,0,0,0,300,0
20200717,733,0,699,0,27,0,7,0,0,0,300,0
20200718,733,0,701,2,25,-2,7,0,0,0,300,0
20200719,733,0,707,6,19,-6,7,0,0,0,300,0
20200720,735,2,708,1,20,1,7,0,0,0,393,93
20200722,738,3,711,3,20,0,7,0,0,0,393,0
20200724,741,3,712,1,22,2,7,0,0,0,393,0
20200725,741,0,716,4,18,-4,7,0,0,0,393,0
20200726,741,0,717,1,17,-1,7,0,0,0,393,0
20200727,743,2,718,1,18,1,7,0,0,0,393,0
20200728,744,1,720,2,17,-1,7,0,0,0,393,0
20200729,744,0,720,0,17,0,7,0,0,0,393,0
20200730,744,0,720,0,17,0,7,0,0,0,393,0
20200731,748,4,724,4,17,0,7,0,0,0,393,0
20200801,749,1,725,1,17,0,7,0,0,0,393,0
20200802,749,0,725,0,17,0,7,0,0,0,393,0
20200803,750,1,727,2,16,-1,7,0,0,0,393,0
20200804,752,2,727,0,18,2,7,0,0,0,393,0
20200806,764,12,728,1,29,11,7,0,0,0,393,0
20200807,766,2,729,1,30,1,7,0,0,0,393,0
20200808,768,2,730,1,31,1,7,0,0,0,393,0
20200809,786,18,731,1,48,17,7,0,0,0,393,0
20200810,794,8,734,3,53,5,7,0,0,0,393,0
20200812,800,6,737,3,56,3,7,0,0,0,393,0
20200813,816,16,739,2,70,14,7,0,0,0,393,0
20200814,820,4,740,1,73,3,7,0,0,0,393,0
20200815,825,5,745,5,73,0,7,0,0,0,393,0
20200816,828,3,749,4,72,-1,7,0,0,0,393,0
20200817,842,14,752,3,83,11,7,0,0,0,393,0
20200818,850,8,754,2,89,6,7,0,0,0,393,0
20200820,862,12,777,23,78,-11,7,0,0,0,393,0
20200821,875,13,783,6,85,7,7,0,0,0,393,0
20200822,875,0,786,3,82,-3,7,0,0,0,393,0
20200823,880,5,796,10,77,-5,7,0,0,0,393,0
20200824,882,2,799,3,76,-1,7,0,0,0,393,0
20200825,886,4,805,6,74,-2,7,0,0,0,393,0
20200826,888,2,807,2,74,0,7,0,0,0,393,0
20200827,891,3,819,12,65,-9,7,0,0,0,393,0
20200828,894,3,826,7,61,-4,7,0,0,0,393,0
20200829,897,3,829,3,61,0,7,0,0,0,393,0
20200830,903,6,840,11,56,-5,7,0,0,0,393,0
20200831,904,1,840,0,57,1,7,0,0,0,393,0
20200901,908,4,842,2,59,2,7,0,0,0,393,0
20200902,908,0,849,7,52,-7,7,0,0,0,393,0
20200903,913,5,854,5,52,0,7,0,0,0,393,0
20200904,916,3,860,6,49,-3,7,0,0,0,393,0
20200905,918,2,866,6,45,-4,7,0,0,0,393,0
20200906,922,4,869,3,46,1,7,0,0,0,393,0
20200907,922,0,872,3,43,-3,7,0,0,0,393,0
20200909,929,7,877,5,45,2,7,0,0,0,393,0
20200910,937,8,887,10,43,-2,7,0,0,0,393,0
20200911,939,2,887,0,45,2,7,0,0,0,393,0
20200913,947,8,897,10,43,-2,7,0,0,0,393,0
20200914,948,1,900,3,41,-2,7,0,0,0,393,0
20200915,950,2,904,4,39,-2,7,0,0,0,393,0
20200919,972,22,916,12,49,10,7,0,0,0,393,0
20200920,974,2,919,3,48,-1,7,0,0,0,393,0
20200921,975,1,923,4,45,-3,7,0,0,0,393,0
20200922,975,0,923,0,45,0,7,0,0,0,393,0
20200923,977,2,926,3,44,-1,7,0,0,0,393,0
20200924,981,4,928,2,46,2,7,0,0,0,393,0
20200925,981,0,932,4,42,-4,7,0,0,0,393,0
20200926,982,1,934,2,41,-1,7,0,0,0,393,0
20200927,992,10,936,2,49,8,7,0,0,0,393,0
20200928,997,5,939,3,51,2,7,0,0,0,393,0
20200929,999,2,942,3,50,-1,7,0,0,0,393,0
20201001,1007,8,950,8,50,0,7,0,0,0,393,0
20201002,1011,4,953,3,51,1,7,0,0,0,393,0
20201003,1012,1,955,2,50,-1,7,0,0,0,393,0
20201004,1022,10,957,2,58,8,7,0,0,0,393,0
20201005,1024,2,958,1,59,1,7,0,0,0,393,0
20201006,1025,1,960,2,58,-1,7,0,0,0,393,0
20201007,1030,5,966,6,57,-1,7,0,0,0,393,0
20201008,1036,6,971,5,58,1,7,0,0,0,393,0
20201009,1038,2,976,5,55,-3,7,0,0,0,393,0
20201010,1048,10,980,4,61,6,7,0,0,0,393,0
20201011,1053,5,981,1,65,4,7,0,0,0,393,0
20201012,1056,3,985,4,64,-1,7,0,0,0,393,0
20201013,1061,5,988,3,66,2,7,0,0,0,393,0
20201014,1064,3,993,5,64,-2,7,0,0,0,393,0
20201015,1075,11,996,3,72,8,7,0,0,0,393,0
20201016,1080,5,997,1,76,4,7,0,0,0,393,0
20201017,1085,5,1003,6,75,-1,7,0,0,0,393,0
20201018,1090,5,1011,8,72,-3,7,0,0,0,393,0
20201019,1095,5,1013,2,75,3,7,0,0,0,393,0
20201020,1097,2,1021,8,69,-6,7,0,0,0,393,0
20201021,1105,8,1026,5,72,3,7,0,0,0,393,0
20201022,1114,9,1028,2,79,7,7,0,0,0,393,0
20201023,1123,9,1031,3,85,6,7,0,0,0,393,0
20201024,1128,5,1034,3,87,2,7,0,0,0,393,0
20201025,1139,11,1045,11,87,0,7,0,0,0,393,0
20201026,1142,3,1046,1,89,2,7,0,0,0,393,0
20201027,1149,7,1048,2,94,5,7,0,0,0,393,0
20201028,1155,6,1049,1,99,5,7,0,0,0,393,0
20201030,1176,21,1067,18,102,3,7,0,0,0,393,0
20201031,1181,5,1074,7,100,-2,7,0,0,0,393,0
20201101,1187,6,1085,11,95,-5,7,0,0,0,393,0
20201102,1196,9,1096,11,93,-2,7,0,0,0,393,0
20201103,1200,4,1101,5,92,-1,7,0,0,0,393,0
20201104,1208,8,1111,10,90,-2,7,0,0,0,393,0
20201105,1223,15,1116,5,100,10,7,0,0,0,393,0
20201106,1234,11,1122,6,105,5,7,0,0,0,393,0
20201108,1254,20,1143,21,104,-1,7,0,0,0,393,0
20201109,1259,5,1151,8,101,-3,7,0,0,0,393,0
20201110,1264,5,1154,3,103,2,7,0,0,0,393,0
20201111,1268,4,1157,3,104,1,7,0,0,0,393,0
20201112,1271,3,1164,7,100,-4,7,0,0,0,393,0
20201114,1277,6,1174,10,96,-4,7,0,0,0,393,0
20201115,1277,0,1183,9,87,-9,7,0,0,0,393,0
20201117,1285,8,1207,24,71,-16,7,0,0,0,393,0
20201118,1286,1,1215,8,64,-7,7,0,0,0,393,0
20201119,1290,4,1223,8,60,-4,7,0,0,0,393,0
20201120,1301,11,1231,8,63,3,7,0,0,0,393,0
20201121,1305,4,1233,2,65,2,7,0,0,0,393,0
20201122,1308,3,1236,3,65,0,7,0,0,0,393,0
20201123,1312,4,1242,6,63,-2,7,0,0,0,393,0
20201124,1314,2,1249,7,58,-5,7,0,0,0,393,0
20201125,1319,5,1253,4,59,1,7,0,0,0,393,0
20201126,1322,3,1253,0,62,3,7,0,0,0,393,0
20201127,1322,0,1257,4,58,-4,7,0,0,0,393,0
20201128,1325,3,1266,9,52,-6,7,0,0,0,393,0
20201129,1330,5,1272,6,51,-1,7,0,0,0,393,0
20201130,1332,2,1277,5,48,-3,7,0,0,0,393,0
20201201,1333,1,1279,2,47,-1,7,0,0,0,393,0
20201202,1341,8,1280,1,54,7,7,0,0,0,393,0
20201203,1350,9,1285,5,58,4,7,0,0,0,393,0
20201204,1353,3,1288,3,58,0,7,0,0,0,393,0
20201206,1366,13,1294,6,65,7,7,0,0,0,393,0
20201207,1370,4,1299,5,64,-1,7,0,0,0,393,0
20201208,1376,6,1300,1,69,5,7,0,0,0,393,0
20201209,1385,9,1302,2,76,7,7,0,0,0,393,0
20201210,1390,5,1302,0,81,5,7,0,0,0,393,0
20201211,1395,5,1306,4,82,1,7,0,0,0,393,0
20201212,1405,10,1309,3,89,7,7,0,0,0,393,0
20201213,1412,7,1313,4,92,3,7,0,0,0,393,0
20201214,1415,3,1319,6,89,-3,7,0,0,0,393,0
20201215,1418,3,1323,4,88,-1,7,0,0,0,393,0
20201216,1424,6,1329,6,88,0,7,0,0,0,393,0
20201217,1428,4,1332,3,89,1,7,0,0,0,393,0
20201218,1436,8,1336,4,93,4,7,0,0,0,393,0
20201219,1447,11,1346,10,94,1,7,0,0,0,393,0
20201220,1455,8,1351,5,97,3,7,0,0,0,393,0
20201221,1461,6,1352,1,102,5,7,0,0,0,393,0
20201222,1473,12,1358,6,108,6,7,0,0,0,393,0
20201223,1479,6,1362,4,110,2,7,0,0,0,393,0
20201224,1483,4,1367,5,109,-1,7,0,0,0,393,0
20201225,1488,5,1370,3,111,2,7,0,0,0,393,0
20201226,1492,4,1377,7,108,-3,7,0,0,0,393,0
20201227,1494,2,1384,7,103,-5,7,0,0,0,393,0
20201228,1498,4,1389,5,102,-1,7,0,0,0,393,0
20201229,1505,7,1400,11,98,-4,7,0,0,0,393,0
20201230,1511,6,1405,5,99,1,7,0,0,0,393,0
20201231,1516,5,1412,7,97,-2,7,0,0,0,393,0
20210101,1520,4,1420,8,93,-4,7,0,0,0,393,0
20210102,1526,6,1424,4,95,2,7,0,0,0,393,0
20210103,1530,4,1429,5,94,-1,7,0,0,0,393,0
20210104,1536,6,1429,0,100,6,7,0,0,0,393,0
20210105,1538,2,1437,8,94,-6,7,0,0,0,393,0
20210106,1543,5,1439,2,97,3,7,0,0,0,393,0
20210107,1551,8,1442,3,102,5,7,0,0,0,393,0
20210108,1558,7,1446,4,105,3,7,0,0,0,393,0
20210109,1562,4,1449,3,106,1,7,0,0,0,393,0
20210110,1564,2,1457,8,100,-6,7,0,0,0,393,0
20210111,1568,4,1471,14,90,-10,7,0,0,0,393,0
20210112,1573,5,1477,6,89,-1,7,0,0,0,393,0
20210113,1581,8,1481,4,93,4,7,0,0,0,393,0
20210114,1583,2,1489,8,87,-6,7,0,0,0,393,0
20210115,1590,7,1491,2,92,5,7,0,0,0,393,0
20210116,1594,4,1499,8,88,-4,7,0,0,0,393,0
20210117,1598,4,1505,6,86,-2,7,0,0,0,393,0
20210118,1602,4,1509,4,86,0,7,0,0,0,393,0
20210119,1606,4,1512,3,87,1,7,0,0,0,393,0
20210120,1615,9,1513,1,95,8,7,0,0,0,393,0
20210121,1624,9,1517,4,100,5,7,0,0,1,393,0
20210122,1635,11,1518,1,110,10,7,0,0,2,393,0
20210123,1641,6,1523,5,111,1,7,0,0,3,393,0
20210124,1644,3,1532,9,105,-6,7,0,0,4,393,0
20210125,1654,10,1533,1,114,9,7,0,0,4,393,0
20210126,1660,6,1547,14,106,-8,7,0,0,4,393,0
20210127,1667,7,1550,3,110,4,7,0,0,4,393,0
20210128,1676,9,1555,5,114,4,7,0,0,4,393,0
20210129,1687,11,1559,4,121,7,7,0,0,4,393,0
20210130,1694,7,1562,3,125,4,7,0,0,4,393,0
20210131,1698,4,1566,4,125,0,7,0,0,4,393,0
20210201,1705,7,1568,2,130,5,7,0,0,4,393,0
20210202,1709,4,1572,4,130,0,7,0,0,4,393,0
20210203,1714,5,1582,10,125,-5,7,0,0,4,393,0
20210204,1724,10,1590,8,127,2,7,0,0,3,393,0
20210205,1729,5,1592,2,130,3,7,0,0,3,393,0
20210206,1732,3,1597,5,128,-2,7,0,0,2,393,0
20210207,1739,7,1607,10,125,-3,7,0,0,1,393,0
20210208,1741,2,1615,8,119,-6,7,0,0,1,393,0
20210209,1747,6,1619,4,121,2,7,0,0,1,393,0
20210210,1747,0,1626,7,114,-7,7,0,0,1,393,0
20210211,1754,7,1633,7,114,0,7,0,0,1,393,0
20210212,1757,3,1639,6,111,-3,7,0,0,1,393,0
20210213,1759,2,1643,4,109,-2,7,0,0,1,393,0
20210214,1760,1,1650,7,103,-6,7,0,0,1,393,0
20210215,1765,5,1662,12,96,-7,7,0,0,1,393,0
20210216,1765,0,1670,8,88,-8,7,0,0,1,393,0
20210217,1769,4,1676,6,86,-2,7,0,0,1,393,0
20210218,1776,7,1686,10,83,-3,7,0,0,1,393,0
20210219,1778,2,1686,0,85,2,7,0,0,0,393,0
20210220,1781,3,1689,3,85,0,7,0,0,0,393,0
20210221,1783,2,1704,15,72,-13,7,0,0,0,393,0
20210222,1783,0,1710,6,66,-6,7,0,0,0,393,0
20210223,1786,3,1713,3,66,0,7,0,0,0,393,0
20210224,1789,3,1717,4,65,-1,7,0,0,0,393,0
20210225,1793,4,1727,10,59,-6,7,0,0,0,393,0
20210226,1794,1,1734,7,53,-6,7,0,0,0,393,0
20210227,1794,0,1738,4,49,-4,7,0,0,0,393,0
20210228,1796,2,1744,6,45,-4,7,0,0,0,393,0
20210301,1797,1,1749,5,41,-4,7,0,0,0,393,0
20210302,1797,0,1757,8,33,-8,7,0,0,0,393,0
20210303,1802,5,1761,4,34,1,7,0,0,0,393,0
20210304,1808,6,1763,2,38,4,7,0,0,0,393,0
20210305,1809,1,1767,4,35,-3,7,0,0,0,393,0
20210306,1811,2,1768,1,36,1,7,0,0,0,393,0
20210307,1811,0,1768,0,36,0,7,0,0,0,393,0
20210308,1818,7,1776,8,35,-1,7,0,0,0,393,0
20210309,1820,2,1777,1,36,1,7,0,0,0,393,0
20210310,1825,5,1780,3,38,2,7,0,0,0,393,0
20210311,1828,3,1781,1,40,2,7,0,0,0,393,0
20210312,1830,2,1782,1,41,1,7,0,0,0,393,0
20210313,1834,4,1786,4,41,0,7,0,0,0,393,0
20210314,1835,1,1788,2,40,-1,7,0,0,0,393,0
20210315,1840,5,1791,3,42,2,7,0,0,0,393,0
20210316,1841,1,1795,4,39,-3,7,0,0,0,393,0
20210317,1843,2,1800,5,36,-3,7,0,0,0,393,0
20210318,1848,5,1801,1,40,4,7,0,0,0,393,0
20210319,1848,0,1801,0,40,0,7,0,0,0,393,0
20210320,1852,4,1805,4,40,0,7,0,0,0,393,0
20210321,1855,3,1808,3,40,0,7,0,0,0,393,0
20210322,1856,1,1812,4,37,-3,7,0,0,0,393,0
20210323,1859,3,1816,4,36,-1,7,0,0,0,393,0
20210324,1863,4,1816,0,40,4,7,0,0,0,393,0
20210325,1870,7,1820,4,43,3,7,0,0,0,393,0
20210326,1876,6,1823,3,46,3,7,0,0,0,393,0
20210327,1878,2,1824,1,47,1,7,0,0,0,393,0
20210328,1878,0,1824,0,47,0,7,0,0,0,393,0
20210329,1882,4,1831,7,44,-3,7,0,0,0,393,0
20210330,1882,0,1832,1,43,-1,7,0,0,0,393,0
20210331,1885,3,1833,1,45,2,7,0,0,0,393,0
20210401,1887,2,1834,1,46,1,7,0,0,0,393,0
20210402,1887,0,1834,0,46,0,7,0,0,0,393,0
20210403,1897,10,1840,6,50,4,7,0,0,0,393,0
20210404,1900,3,1846,6,47,-3,7,0,0,0,393,0
20210405,1902,2,1854,8,41,-6,7,0,0,0,393,0
20210406,1904,2,1858,4,39,-2,7,0,0,0,393,0
20210407,1913,9,1860,2,46,7,7,0,0,0,393,0
20210408,1916,3,1861,1,48,2,7,0,0,0,393,0
20210409,1920,4,1861,0,52,4,7,0,0,0,393,0
20210410,1922,2,1866,5,49,-3,7,0,0,0,393,0
20210411,1925,3,1866,0,52,3,7,0,0,0,393,0
20210412,1926,1,1866,0,53,1,7,0,0,0,393,0
20210413,1931,5,1867,1,57,4,7,0,0,0,393,0
20210414,1934,3,1872,5,55,-2,7,0,0,0,393,0
20210415,1937,3,1874,2,56,1,7,0,0,0,393,0
20210416,1940,3,1874,0,59,3,7,0,0,0,393,0
20210417,1942,2,1878,4,57,-2,7,0,0,0,393,0
20210418,1943,1,1879,1,57,0,7,0,0,0,393,0
20210419,1946,3,1880,1,59,2,7,0,0,0,393,0
20210420,1949,3,1885,5,57,-2,7,0,0,0,393,0
20210421,1950,1,1885,0,58,1,7,0,0,0,393,0
20210422,1955,5,1889,4,59,1,7,0,0,0,393,0
20210423,1955,0,1889,0,59,0,7,0,0,0,393,0
20210424,1967,12,1894,5,66,7,7,0,0,0,393,0
20210425,1969,2,1897,3,65,-1,7,0,0,0,393,0
20210426,1970,1,1900,3,63,-2,7,0,0,0,393,0
20210427,1972,2,1903,3,62,-1,7,0,0,0,393,0
20210428,1977,5,1906,3,64,2,7,0,0,0,393,0
20210429,1984,7,1909,3,68,4,7,0,0,0,393,0
20210430,1987,3,1914,5,66,-2,7,0,0,0,393,0
20210501,1991,4,1917,3,67,1,7,0,0,0,393,0
20210502,1996,5,1921,4,68,1,7,0,0,0,393,0
20210503,1999,3,1926,5,66,-2,7,0,0,0,393,0
20210504,1999,0,1930,4,62,-4,7,0,0,0,393,0
20210505,1999,0,1932,2,60,-2,7,0,0,0,393,0
20210506,2004,5,1937,5,60,0,7,0,0,0,393,0
20210507,2006,2,1943,6,56,-4,7,0,0,0,393,0
20210508,2012,6,1947,4,58,2,7,0,0,0,393,0
20210509,2016,4,1950,3,59,1,7,0,0,0,393,0
20210510,2020,4,1952,2,61,2,7,0,0,0,393,0
20210511,2023,3,1955,3,61,0,7,0,0,0,393,0
20210512,2025,2,1960,5,58,-3,7,0,0,0,393,0
20210513,2026,1,1964,4,55,-3,7,0,0,0,393,0
20210514,2029,3,1967,3,55,0,7,0,0,0,393,0
20210515,2031,2,1970,3,54,-1,7,0,0,0,393,0
20210516,2037,6,1974,4,56,2,7,0,0,0,393,0
20210517,2041,4,1979,5,55,-1,7,0,0,0,393,0
20210518,2050,9,1983,4,60,5,7,0,0,0,393,0
20210519,2052,2,1985,2,60,0,7,0,0,0,393,0
20210520,2061,9,1991,6,63,3,7,0,0,0,393,0
