日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200120,5,5,0,0,5,5,0,0,0,0,0,0
20200121,10,5,0,0,10,5,0,0,0,0,0,0
20200122,14,4,0,0,14,4,0,0,0,0,0,0
20200123,26,12,0,0,26,12,0,0,0,0,0,0
20200124,36,10,0,0,36,10,0,0,0,0,0,0
20200125,51,15,2,2,49,13,0,0,0,0,0,0
20200126,68,17,2,0,66,17,0,0,0,0,0,0
20200127,80,12,2,0,77,11,1,1,0,0,0,0
20200128,102,22,4,2,97,20,1,0,0,0,0,0
20200129,114,12,4,0,109,12,1,0,0,0,0,0
20200130,132,18,5,1,126,17,1,0,0,0,0,0
20200131,156,24,5,0,150,24,1,0,0,0,0,0
20200201,183,27,9,4,173,23,1,0,0,0,0,0
20200202,212,29,12,3,199,26,1,0,0,0,0,0
20200203,228,16,23,11,204,5,1,0,0,0,0,0
20200204,253,25,24,1,228,24,1,0,0,0,0,0
20200205,274,21,31,7,242,14,1,0,0,0,0,0
20200206,297,23,33,2,263,21,1,0,0,0,0,0
20200207,315,18,34,1,279,16,2,1,0,0,0,0
20200208,326,11,37,3,287,8,2,0,0,0,0,0
20200209,337,11,44,7,291,4,2,0,0,0,0,0
20200210,342,5,48,4,291,0,3,1,0,0,0,0
20200211,352,10,56,8,293,2,3,0,0,0,0,0
20200212,366,14,68,12,295,2,3,0,0,0,0,0
20200213,372,6,79,11,290,-5,3,0,0,0,0,0
20200214,375,3,97,18,274,-16,4,1,0,0,0,0
20200215,380,5,105,8,271,-3,4,0,0,0,0,0
20200216,381,1,114,9,263,-8,4,0,0,0,0,0
20200217,387,6,122,8,261,-2,4,0,0,0,0,0
20200218,393,6,145,23,244,-17,4,0,0,0,0,0
20200219,395,2,153,8,238,-6,4,0,0,0,0,0
20200220,396,1,169,16,223,-15,4,0,0,0,0,0
20200221,399,3,178,9,217,-6,4,0,0,0,0,0
20200222,399,0,189,11,206,-11,4,0,0,0,0,0
20200223,399,0,198,9,197,-9,4,0,0,0,0,0
20200224,400,1,215,17,181,-16,4,0,0,0,0,0
20200225,400,0,235,20,161,-20,4,0,0,0,0,0
20200226,410,10,248,13,157,-4,5,1,0,0,0,0
20200227,410,0,257,9,146,-11,7,2,0,0,0,0
20200228,410,0,257,0,146,0,7,0,0,0,0,0
20200229,413,3,276,19,129,-17,8,1,0,0,0,0
20200301,414,1,282,6,124,-5,8,0,0,0,0,0
20200302,414,0,288,6,118,-6,8,0,0,0,0,0
20200303,417,3,294,6,115,-3,8,0,0,0,0,0
20200304,418,1,297,3,113,-2,8,0,0,0,0,0
20200305,422,4,298,1,116,3,8,0,0,0,0,0
20200306,426,4,303,5,115,-1,8,0,0,0,0,0
20200307,428,2,308,5,112,-3,8,0,0,0,0,0
20200308,428,0,315,7,105,-7,8,0,0,0,0,0
