日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200519,18,0,18,0,0,0,0,0,0,0,0,0
20200520,18,0,18,0,0,0,0,0,0,0,0,0
20200521,18,0,18,0,0,0,0,0,0,0,0,0
20200522,18,0,18,0,0,0,0,0,0,0,0,0
20200523,18,0,18,0,0,0,0,0,0,0,0,0
20200524,18,0,18,0,0,0,0,0,0,0,0,0
20200525,18,0,18,0,0,0,0,0,0,0,0,0
20200526,18,0,18,0,0,0,0,0,0,0,0,0
20200527,18,0,18,0,0,0,0,0,0,0,0,0
20200528,18,0,18,0,0,0,0,0,0,0,0,0
20200529,18,0,18,0,0,0,0,0,0,0,0,0
20200530,18,0,18,0,0,0,0,0,0,0,0,0
20200531,18,0,18,0,0,0,0,0,0,0,0,0
20200601,18,0,18,0,0,0,0,0,0,0,0,0
20200602,18,0,18,0,0,0,0,0,0,0,0,0
20200603,18,0,18,0,0,0,0,0,0,0,0,0
20200604,18,0,18,0,0,0,0,0,0,0,0,0
20200605,18,0,18,0,0,0,0,0,0,0,0,0
20200606,18,0,18,0,0,0,0,0,0,0,0,0
20200607,18,0,18,0,0,0,0,0,0,0,0,0
20200608,18,0,18,0,0,0,0,0,0,0,0,0
20200609,18,0,18,0,0,0,0,0,0,0,0,0
20200610,18,0,18,0,0,0,0,0,0,0,0,0
20200611,18,0,18,0,0,0,0,0,0,0,0,0
20200612,18,0,18,0,0,0,0,0,0,0,0,0
20200613,18,0,18,0,0,0,0,0,0,0,0,0
20200614,18,0,18,0,0,0,0,0,0,0,0,0
20200615,18,0,18,0,0,0,0,0,0,0,0,0
20200616,18,0,18,0,0,0,0,0,0,0,0,0
20200617,18,0,18,0,0,0,0,0,0,0,0,0
20200618,18,0,18,0,0,0,0,0,0,0,0,0
20200619,18,0,18,0,0,0,0,0,0,0,0,0
20200620,18,0,18,0,0,0,0,0,0,0,0,0
20200621,18,0,18,0,0,0,0,0,0,0,0,0
20200622,18,0,18,0,0,0,0,0,0,0,0,0
20200623,18,0,18,0,0,0,0,0,0,0,0,0
20200624,18,0,18,0,0,0,0,0,0,0,0,0
20200625,18,0,18,0,0,0,0,0,0,0,0,0
20200626,18,0,18,0,0,0,0,0,0,0,0,0
20200627,18,0,18,0,0,0,0,0,0,0,0,0
20200628,18,0,18,0,0,0,0,0,0,0,0,0
20200629,18,0,18,0,0,0,0,0,0,0,0,0
20200630,18,0,18,0,0,0,0,0,0,0,0,0
20200701,18,0,18,0,0,0,0,0,0,0,0,0
20200702,18,0,18,0,0,0,0,0,0,0,0,0
20200703,18,0,18,0,0,0,0,0,0,0,0,0
20200704,18,0,18,0,0,0,0,0,0,0,0,0
20200705,18,0,18,0,0,0,0,0,0,0,0,0
20200706,18,0,18,0,0,0,0,0,0,0,0,0
20200707,18,0,18,0,0,0,0,0,0,0,0,0
20200708,18,0,18,0,0,0,0,0,0,0,0,0
20200709,18,0,18,0,0,0,0,0,0,0,0,0
20200710,18,0,18,0,0,0,0,0,0,0,0,0
20200711,18,0,18,0,0,0,0,0,0,0,0,0
20200712,18,0,18,0,0,0,0,0,0,0,0,0
20200713,18,0,18,0,0,0,0,0,0,0,0,0
20200714,18,0,18,0,0,0,0,0,0,0,0,0
20200715,18,0,18,0,0,0,0,0,0,0,0,0
20200716,18,0,18,0,0,0,0,0,0,0,0,0
20200717,18,0,18,0,0,0,0,0,0,0,0,0
20200718,18,0,18,0,0,0,0,0,0,0,0,0
20200719,18,0,18,0,0,0,0,0,0,0,0,0
20200720,18,0,18,0,0,0,0,0,0,0,0,0
20200721,18,0,18,0,0,0,0,0,0,0,0,0
20200722,18,0,18,0,0,0,0,0,0,0,0,0
20200723,18,0,18,0,0,0,0,0,0,0,0,0
20200724,18,0,18,0,0,0,0,0,0,0,0,0
20200725,18,0,18,0,0,0,0,0,0,0,0,0
20200726,18,0,18,0,0,0,0,0,0,0,0,0
20200727,18,0,18,0,0,0,0,0,0,0,0,0
20200728,18,0,18,0,0,0,0,0,0,0,0,0
20200729,18,0,18,0,0,0,0,0,0,0,0,0
20200730,18,0,18,0,0,0,0,0,0,0,0,0
20200731,18,0,18,0,0,0,0,0,0,0,0,0
20200801,18,0,18,0,0,0,0,0,0,0,0,0
20200802,18,0,18,0,0,0,0,0,0,0,0,0
20200803,18,0,18,0,0,0,0,0,0,0,0,0
20200804,18,0,18,0,0,0,0,0,0,0,0,0
20200805,18,0,18,0,0,0,0,0,0,0,0,0
20200806,18,0,18,0,0,0,0,0,0,0,0,0
20200807,18,0,18,0,0,0,0,0,0,0,0,0
20200808,18,0,18,0,0,0,0,0,0,0,0,0
20200809,18,0,18,0,0,0,0,0,0,0,0,0
20200810,18,0,18,0,0,0,0,0,0,0,0,0
20200811,18,0,18,0,0,0,0,0,0,0,0,0
20200812,18,0,18,0,0,0,0,0,0,0,0,0
20200813,18,0,18,0,0,0,0,0,0,0,0,0
20200814,18,0,18,0,0,0,0,0,0,0,0,0
20200815,18,0,18,0,0,0,0,0,0,0,0,0
20200816,18,0,18,0,0,0,0,0,0,0,0,0
20200817,18,0,18,0,0,0,0,0,0,0,0,0
20200818,18,0,18,0,0,0,0,0,0,0,0,0
20200819,18,0,18,0,0,0,0,0,0,0,0,0
20200820,18,0,18,0,0,0,0,0,0,0,0,0
20200821,18,0,18,0,0,0,0,0,0,0,0,0
20200822,18,0,18,0,0,0,0,0,0,0,0,0
20200823,18,0,18,0,0,0,0,0,0,0,0,0
20200824,18,0,18,0,0,0,0,0,0,0,0,0
20200825,18,0,18,0,0,0,0,0,0,0,0,0
20200826,18,0,18,0,0,0,0,0,0,0,0,0
20200827,18,0,18,0,0,0,0,0,0,0,0,0
20200828,18,0,18,0,0,0,0,0,0,0,0,0
20200829,18,0,18,0,0,0,0,0,0,0,0,0
20200830,18,0,18,0,0,0,0,0,0,0,0,0
20200831,18,0,18,0,0,0,0,0,0,0,0,0
20200901,18,0,18,0,0,0,0,0,0,0,0,0
20200902,18,0,18,0,0,0,0,0,0,0,0,0
20200903,18,0,18,0,0,0,0,0,0,0,0,0
20200904,18,0,18,0,0,0,0,0,0,0,0,0
20200905,18,0,18,0,0,0,0,0,0,0,0,0
20200906,18,0,18,0,0,0,0,0,0,0,0,0
20200907,18,0,18,0,0,0,0,0,0,0,0,0
20200908,18,0,18,0,0,0,0,0,0,0,0,0
20200909,18,0,18,0,0,0,0,0,0,0,0,0
20200910,18,0,18,0,0,0,0,0,0,0,0,0
20200911,18,0,18,0,0,0,0,0,0,0,0,0
20200912,18,0,18,0,0,0,0,0,0,0,0,0
20200913,18,0,18,0,0,0,0,0,0,0,0,0
20200914,18,0,18,0,0,0,0,0,0,0,0,0
20200915,18,0,18,0,0,0,0,0,0,0,0,0
20200916,18,0,18,0,0,0,0,0,0,0,0,0
20200919,18,0,18,0,0,0,0,0,0,0,0,0
20200918,18,0,18,0,0,0,0,0,0,0,0,0
20200920,18,0,18,0,0,0,0,0,0,0,0,0
20200920,18,0,18,0,0,0,0,0,0,0,0,0
20200921,18,0,18,0,0,0,0,0,0,0,0,0
20200922,18,0,18,0,0,0,0,0,0,0,0,0
20200923,18,0,18,0,0,0,0,0,0,0,0,0
20200924,18,0,18,0,0,0,0,0,0,0,0,0
20200925,18,0,18,0,0,0,0,0,0,0,0,0
20200926,18,0,18,0,0,0,0,0,0,0,0,0
20200927,18,0,18,0,0,0,0,0,0,0,0,0
20200928,18,0,18,0,0,0,0,0,0,0,0,0
20200929,18,0,18,0,0,0,0,0,0,0,0,0
20200930,18,0,18,0,0,0,0,0,0,0,0,0
20201001,18,0,18,0,0,0,0,0,0,0,0,0
20201002,18,0,18,0,0,0,0,0,0,0,0,0
20201003,18,0,18,0,0,0,0,0,0,0,0,0
20201004,18,0,18,0,0,0,0,0,0,0,0,0
20201005,18,0,18,0,0,0,0,0,0,0,0,0
20201006,18,0,18,0,0,0,0,0,0,0,0,0
20201007,18,0,18,0,0,0,0,0,0,0,0,0
20201008,18,0,18,0,0,0,0,0,0,0,0,0
20201009,18,0,18,0,0,0,0,0,0,0,0,0
20201010,18,0,18,0,0,0,0,0,0,0,0,0
20201011,18,0,18,0,0,0,0,0,0,0,0,0
20201012,18,0,18,0,0,0,0,0,0,0,0,0
20201013,18,0,18,0,0,0,0,0,0,0,0,0
20201014,18,0,18,0,0,0,0,0,0,0,0,0
20201015,18,0,18,0,0,0,0,0,0,0,0,0
20201016,18,0,18,0,0,0,0,0,0,0,0,0
20201017,18,0,18,0,0,0,0,0,0,0,0,0
20201018,18,0,18,0,0,0,0,0,0,0,0,0
20201019,18,0,18,0,0,0,0,0,0,0,0,0
20201020,18,0,18,0,0,0,0,0,0,0,0,0
20201021,18,0,18,0,0,0,0,0,0,0,0,0
20201022,18,0,18,0,0,0,0,0,0,0,0,0
20201023,18,0,18,0,0,0,0,0,0,0,0,0
20201024,18,0,18,0,0,0,0,0,0,0,0,0
20201025,18,0,18,0,0,0,0,0,0,0,0,0
20201026,18,0,18,0,0,0,0,0,0,0,0,0
20201027,18,0,18,0,0,0,0,0,0,0,0,0
20201028,18,0,18,0,0,0,0,0,0,0,0,0
20201029,18,0,18,0,0,0,0,0,0,0,0,0
20201030,18,0,18,0,0,0,0,0,0,0,0,0
20201031,18,0,18,0,0,0,0,0,0,0,0,0
20201101,18,0,18,0,0,0,0,0,0,0,0,0
20201102,18,0,18,0,0,0,0,0,0,0,0,0
20201103,18,0,18,0,0,0,0,0,0,0,0,0
20201104,18,0,18,0,0,0,0,0,0,0,0,0
20201105,18,0,18,0,0,0,0,0,0,0,0,0
20201106,18,0,18,0,0,0,0,0,0,0,0,0
20201107,18,0,18,0,0,0,0,0,0,0,0,0
20201108,18,0,18,0,0,0,0,0,0,0,0,0
20201109,18,0,18,0,0,0,0,0,0,0,0,0
20201110,18,0,18,0,0,0,0,0,0,0,0,0
20201111,18,0,18,0,0,0,0,0,0,0,0,0
20201112,18,0,18,0,0,0,0,0,0,0,0,0
20201113,18,0,18,0,0,0,0,0,0,0,0,0
20201114,18,0,18,0,0,0,0,0,0,0,0,0
20201115,18,0,18,0,0,0,0,0,0,0,0,0
20201116,18,0,18,0,0,0,0,0,0,0,0,0
20201117,18,0,18,0,0,0,0,0,0,0,0,0
20201118,18,0,18,0,0,0,0,0,0,0,0,0
20201119,18,0,18,0,0,0,0,0,0,0,0,0
20201120,18,0,18,0,0,0,0,0,0,0,0,0
20201121,18,0,18,0,0,0,0,0,0,0,0,0
20201122,18,0,18,0,0,0,0,0,0,0,0,0
20201123,18,0,18,0,0,0,0,0,0,0,0,0
20201124,18,0,18,0,0,0,0,0,0,0,0,0
20201125,18,0,18,0,0,0,0,0,0,0,0,0
20201126,18,0,18,0,0,0,0,0,0,0,0,0
20201127,18,0,18,0,0,0,0,0,0,0,0,0
20201128,18,0,18,0,0,0,0,0,0,0,0,0
20201129,18,0,18,0,0,0,0,0,0,0,0,0
20201130,18,0,18,0,0,0,0,0,0,0,0,0
20201201,18,0,18,0,0,0,0,0,0,0,0,0
20201202,18,0,18,0,0,0,0,0,0,0,0,0
20201203,18,0,18,0,0,0,0,0,0,0,0,0
20201204,18,0,18,0,0,0,0,0,0,0,0,0
20201205,18,0,18,0,0,0,0,0,0,0,0,0
20201206,18,0,18,0,0,0,0,0,0,0,0,0
20201207,18,0,18,0,0,0,0,0,0,0,0,0
20201208,18,0,18,0,0,0,0,0,0,0,0,0
20201209,18,0,18,0,0,0,0,0,0,0,0,0
20201210,18,0,18,0,0,0,0,0,0,0,0,0
20201211,18,0,18,0,0,0,0,0,0,0,0,0
20201212,18,0,18,0,0,0,0,0,0,0,0,0
20201213,18,0,18,0,0,0,0,0,0,0,0,0
20201214,18,0,18,0,0,0,0,0,0,0,0,0
20201215,18,0,18,0,0,0,0,0,0,0,0,0
20201216,18,0,18,0,0,0,0,0,0,0,0,0
